LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,datetime,content_length
90,03-17,16:13:45.466,1702,17632,Advertencia,ActivityManager,Bad activity token: android.os.BinderProxy@2bd79ce,E25,Bad activity token: <*>@<*>,2024-03-17 16:13:45.466,4
91,03-17,16:13:45.466,1702,17632,Advertencia,ActivityManager,java.lang.ClassCastException: android.os.BinderProxy cannot be cast to com.android.server.am.ActivityRecord$Token,E7,<*>: <*> cannot be cast to <*>$Token,2024-03-17 16:13:45.466,7
92,03-17,16:13:45.512,1702,2639,Informativo,WindowManager,Skipping AppWindowToken{9f4ef63 token=Token{a64f992 ActivityRecord{de9231d u0 com.tencent.qt.qtl/.activity.info.NewsDetailXmlActivity t761}}} -- going to hide,E131,Skipping AppWindowToken{<*> token=Token{<*> ActivityRecord{<*> u0 <*>}}} -- going to hide,2024-03-17 16:13:45.512,11
93,03-17,16:13:45.598,1702,2556,Informativo,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10113}, uid=1000, pid=1702",E108,"release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",2024-03-17 16:13:45.598,7
94,03-17,16:13:45.599,1702,2556,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:13:45.599,1
95,03-17,16:13:45.599,1702,2556,Informativo,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E109,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",2024-03-17 16:13:45.599,4
96,03-17,16:13:45.626,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=508 newVal=40000500 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:13:45.626,18
97,03-17,16:13:45.627,2227,2227,Informativo,PhoneStatusBar,cancelAutohide,E27,cancelAutohide,2024-03-17 16:13:45.627,1
98,03-17,16:13:45.627,2227,2227,Informativo,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500",E84,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",2024-03-17 16:13:45.627,2
99,03-17,16:13:46.143,1702,2105,Informativo,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261850777, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",2024-03-17 16:13:46.143,5
100,03-17,16:13:46.144,1702,2105,Informativo,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",2024-03-17 16:13:46.144,1
101,03-17,16:13:46.145,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.145,1
102,03-17,16:13:46.146,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.146,1
103,03-17,16:13:46.146,2227,2227,Informativo,PanelView,"onTouchEvent::0, x=271.0, y=14.0",E93,"onTouchEvent::<*>, x=<*>.<*>, y=<*>.<*>",2024-03-17 16:13:46.146,3
104,03-17,16:13:46.148,2227,2227,Informativo,PanelView,schedulePeek,E115,schedulePeek,2024-03-17 16:13:46.148,1
105,03-17,16:13:46.153,1702,2113,Informativo,AudioManager,getRingtonePlayer...,E58,getRingtonePlayer...,2024-03-17 16:13:46.153,1
106,03-17,16:13:46.155,2227,2227,Informativo,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,E43,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,2024-03-17 16:13:46.155,14
107,03-17,16:13:46.155,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.155,1
108,03-17,16:13:46.158,1702,2113,Informativo,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",E161,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",2024-03-17 16:13:46.158,6
109,03-17,16:13:46.158,1702,2113,Informativo,NotificationManager,"updateLightsLocked,turn off notificationLight",E162,"updateLightsLocked,turn off notificationLight",2024-03-17 16:13:46.158,3
110,03-17,16:13:46.159,1702,3137,Informativo,AudioManager,getRingtonePlayer...,E58,getRingtonePlayer...,2024-03-17 16:13:46.159,1
111,03-17,16:13:46.161,1702,3137,Informativo,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",E161,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",2024-03-17 16:13:46.161,6
112,03-17,16:13:46.161,1702,3137,Informativo,NotificationManager,"updateLightsLocked,turn off notificationLight",E162,"updateLightsLocked,turn off notificationLight",2024-03-17 16:13:46.161,3
113,03-17,16:13:46.187,2227,2227,Informativo,StackScrollAlgorithm,"overlapAmount:196.0, previousNotificationEnd:0.0, newYTranslation:-196.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-529",E97,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>",2024-03-17 16:13:46.187,7
114,03-17,16:13:46.187,2227,2227,Informativo,StackScrollAlgorithm,"state.clipTopAmount:180, i:0",E145,"state.clipTopAmount:<*>, i:<*>",2024-03-17 16:13:46.187,2
115,03-17,16:13:46.187,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-529.0",E156,"updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.187,4
116,03-17,16:13:46.187,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true,2024-03-17 16:13:46.187,2
117,03-17,16:13:46.232,1702,8289,Advertencia,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,2024-03-17 16:13:46.232,9
118,03-17,16:13:46.240,2227,2227,Informativo,PhoneStatusBar,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000500 newVal=40000600 diff=300 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",2024-03-17 16:13:46.240,18
119,03-17,16:13:46.240,2227,2227,Informativo,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600",E84,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",2024-03-17 16:13:46.240,2
120,03-17,16:13:46.241,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.241,1
121,03-17,16:13:46.242,2227,2227,Informativo,PanelView,onExpandingStarted,E86,onExpandingStarted,2024-03-17 16:13:46.242,1
122,03-17,16:13:46.250,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.250,1
123,03-17,16:13:46.250,2227,2227,Informativo,PanelView,onTrackingStarted,E94,onTrackingStarted,2024-03-17 16:13:46.250,1
124,03-17,16:13:46.277,1702,14640,Informativo,WindowManager,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E41,Destroying surface Surface(name=<*>) called by <*>,2024-03-17 16:13:46.277,13
125,03-17,16:13:46.285,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.285,1
126,03-17,16:13:46.290,2227,2227,Informativo,StackScrollAlgorithm,"overlapAmount:146.0, previousNotificationEnd:0.0, newYTranslation:-146.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-479",E97,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>",2024-03-17 16:13:46.290,7
127,03-17,16:13:46.290,2227,2227,Informativo,StackScrollAlgorithm,"state.clipTopAmount:130, i:0",E145,"state.clipTopAmount:<*>, i:<*>",2024-03-17 16:13:46.290,2
128,03-17,16:13:46.290,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-479.0",E156,"updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.290,4
129,03-17,16:13:46.291,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true,2024-03-17 16:13:46.291,2
130,03-17,16:13:46.304,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.304,1
131,03-17,16:13:46.306,2227,2227,Informativo,StackScrollAlgorithm,"overlapAmount:119.0, previousNotificationEnd:0.0, newYTranslation:-119.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-452",E97,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>",2024-03-17 16:13:46.306,7
132,03-17,16:13:46.306,2227,2227,Informativo,StackScrollAlgorithm,"state.clipTopAmount:103, i:0",E145,"state.clipTopAmount:<*>, i:<*>",2024-03-17 16:13:46.306,2
133,03-17,16:13:46.306,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-452.0",E156,"updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.306,4
134,03-17,16:13:46.306,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true,2024-03-17 16:13:46.306,2
135,03-17,16:13:46.317,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.317,1
136,03-17,16:13:46.318,2227,2227,Informativo,StackScrollAlgorithm,"overlapAmount:85.0, previousNotificationEnd:0.0, newYTranslation:-85.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-418",E97,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>",2024-03-17 16:13:46.318,7
137,03-17,16:13:46.318,2227,2227,Informativo,StackScrollAlgorithm,"state.clipTopAmount:69, i:0",E145,"state.clipTopAmount:<*>, i:<*>",2024-03-17 16:13:46.318,2
138,03-17,16:13:46.318,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-418.0",E156,"updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.318,4
139,03-17,16:13:46.318,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true,2024-03-17 16:13:46.318,2
140,03-17,16:13:46.338,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.338,1
141,03-17,16:13:46.339,2227,2227,Informativo,StackScrollAlgorithm,"overlapAmount:46.0, previousNotificationEnd:0.0, newYTranslation:-46.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-379",E97,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>",2024-03-17 16:13:46.339,7
142,03-17,16:13:46.339,2227,2227,Informativo,StackScrollAlgorithm,"state.clipTopAmount:30, i:0",E145,"state.clipTopAmount:<*>, i:<*>",2024-03-17 16:13:46.339,2
143,03-17,16:13:46.339,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-379.0",E156,"updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.339,4
144,03-17,16:13:46.339,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true,2024-03-17 16:13:46.339,2
145,03-17,16:13:46.350,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.350,1
146,03-17,16:13:46.352,2227,2227,Informativo,StackScrollAlgorithm,"overlapAmount:5.0, previousNotificationEnd:0.0, newYTranslation:-5.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-338",E97,"overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>",2024-03-17 16:13:46.352,7
147,03-17,16:13:46.352,2227,2227,Informativo,StackScrollAlgorithm,"state.clipTopAmount:-1, i:0",E145,"state.clipTopAmount:<*>, i:<*>",2024-03-17 16:13:46.352,2
148,03-17,16:13:46.352,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-338.0",E156,"updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.352,4
149,03-17,16:13:46.352,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true,2024-03-17 16:13:46.352,2
150,03-17,16:13:46.368,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.368,1
151,03-17,16:13:46.370,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-293.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.370,4
152,03-17,16:13:46.370,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:13:46.370,2
153,03-17,16:13:46.388,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.388,1
154,03-17,16:13:46.389,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-250.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.389,4
155,03-17,16:13:46.389,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:13:46.389,2
156,03-17,16:13:46.394,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.394,1
157,03-17,16:13:46.397,2227,2227,Informativo,PhoneStatusBar,suspendAutohide,E148,suspendAutohide,2024-03-17 16:13:46.397,1
158,03-17,16:13:46.398,2227,2227,Informativo,PanelView,"onTouchEvent::1, x=296.0, y=327.0",E93,"onTouchEvent::<*>, x=<*>.<*>, y=<*>.<*>",2024-03-17 16:13:46.398,3
159,03-17,16:13:46.398,2227,2227,Informativo,PanelView,cancelPeek: false,E34,cancelPeek: false,2024-03-17 16:13:46.398,2
160,03-17,16:13:46.398,2227,2227,Informativo,PanelView,"flingToHeight: vel=2849.079, expand=true, target=553.0, collapseSpeedUpFactor=1.0, expandBecauseOfFalsing=false",E48,"flingToHeight: vel=<*>.<*>, expand=true, target=<*>.<*>, collapseSpeedUpFactor=<*>.<*>, expandBecauseOfFalsing=false",2024-03-17 16:13:46.398,6
161,03-17,16:13:46.398,2227,2227,Informativo,PanelView,onTrackingStopped: true,E95,onTrackingStopped: true,2024-03-17 16:13:46.398,2
162,03-17,16:13:46.403,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-240.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.403,4
163,03-17,16:13:46.403,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:13:46.403,2
164,03-17,16:13:46.417,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-200.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.417,4
165,03-17,16:13:46.417,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:13:46.417,2
166,03-17,16:13:46.435,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-168.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.435,4
167,03-17,16:13:46.435,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:13:46.435,2
168,03-17,16:13:46.451,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-139.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.451,4
169,03-17,16:13:46.451,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:13:46.451,2
170,03-17,16:13:46.468,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-113.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.468,4
171,03-17,16:13:46.468,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:13:46.468,2
172,03-17,16:13:46.486,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-90.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.486,4
173,03-17,16:13:46.486,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:13:46.486,2
174,03-17,16:13:46.502,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-72.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.502,4
175,03-17,16:13:46.502,2227,2227,Informativo,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false,2024-03-17 16:13:46.502,2
176,03-17,16:13:46.518,2227,2227,Informativo,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-55.0",E155,"updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>",2024-03-17 16:13:46.518,4
