LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content,EventId,EventTemplate,datetime,content_length
116,KERNDTLB,1118539891,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-18.31.31.276036,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 01:31:31,4
117,KERNDTLB,1118540457,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-18.40.57.217361,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 01:40:57,4
118,KERNDTLB,1118541065,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-18.51.05.246165,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 01:51:05,4
119,KERNDTLB,1118541373,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-18.56.13.781741,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 01:56:13,4
120,KERNDTLB,1118541965,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.06.05.431824,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:06:05,4
121,KERNDTLB,1118542012,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.06.52.571964,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:06:52,4
122,KERNDTLB,1118542376,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.12.56.115636,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:12:56,4
123,KERNDTLB,1118543043,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.24.03.186547,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:24:03,4
124,KERNDTLB,1118543085,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.24.45.991034,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:24:45,4
125,KERNDTLB,1118543420,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.30.20.585330,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:30:20,4
126,KERNDTLB,1118543510,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.31.50.792512,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:31:50,4
127,KERNDTLB,1118543547,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.32.27.820915,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:32:27,4
128,KERNDTLB,1118543583,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.33.03.793426,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:33:03,4
129,KERNDTLB,1118543955,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.39.15.873091,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:39:15,4
130,KERNDTLB,1118544072,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.41.12.806499,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:41:12,4
131,KERNDTLB,1118544523,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.48.43.752466,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:48:43,4
132,KERNDTLB,1118544625,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.50.25.307011,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:50:25,4
133,KERNDTLB,1118544942,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.55.42.506216,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:55:42,4
134,KERNDTLB,1118545027,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-19.57.07.898567,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 02:57:07,4
135,KERNDTLB,1118545623,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-20.07.03.218292,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 03:07:03,4
136,KERNDTLB,1118545700,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-20.08.20.603096,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 03:08:20,4
137,KERNDTLB,1118548457,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-20.54.17.510380,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 03:54:17,4
138,KERNDTLB,1118548933,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-21.02.13.585407,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 04:02:13,4
139,KERNDTLB,1118549132,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-21.05.32.007991,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 04:05:32,4
140,KERNDTLB,1118549466,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-21.11.06.535786,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 04:11:06,4
141,KERNDTLB,1118549852,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-21.17.32.188993,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 04:17:32,4
142,KERNDTLB,1118549971,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-21.19.31.616037,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 04:19:31,4
143,KERNDTLB,1118550514,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-21.28.34.864892,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 04:28:34,4
144,KERNDTLB,1118550590,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-21.29.50.731558,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 04:29:50,4
145,KERNDTLB,1118550729,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-21.32.09.069241,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 04:32:09,4
146,KERNDTLB,1118550833,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-21.33.53.535990,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 04:33:53,4
147,KERNDTLB,1118551483,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-21.44.43.496547,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 04:44:43,4
148,KERNDTLB,1118552349,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-21.59.09.406185,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 04:59:09,4
149,KERNDTLB,1118552553,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.02.33.858708,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:02:33,4
150,KERNDTLB,1118552691,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.04.51.794882,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:04:51,4
151,KERNDTLB,1118552811,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.06.51.501364,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:06:51,4
152,KERNDTLB,1118552875,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.07.55.838589,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:07:55,4
153,KERNDTLB,1118553263,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.14.23.973994,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:14:23,4
154,KERNDTLB,1118553888,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.24.48.384418,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:24:48,4
155,KERNDTLB,1118554196,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.29.56.837444,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:29:56,4
156,KERNDTLB,1118554603,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.36.43.913043,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:36:43,4
157,KERNDTLB,1118554838,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.40.38.175497,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:40:38,4
158,KERNDTLB,1118555213,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.46.53.485059,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:46:53,4
159,KERNDTLB,1118555299,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.48.19.442753,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:48:19,4
160,KERNDTLB,1118555531,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-22.52.11.070355,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 05:52:11,4
161,KERNDTLB,1118556754,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-23.12.34.701151,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 06:12:34,4
162,KERNDTLB,1118557291,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-23.21.31.495365,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 06:21:31,4
163,KERNDTLB,1118557583,2005-06-11,R30-M0-N9-C:J16-U01,2005-06-11-23.26.23.330548,R30-M0-N9-C:J16-U01,RAS,KERNEL,Error,data TLB error interrupt,E55,data TLB error interrupt,2005-06-12 06:26:23,4
164,-,1118686962,2005-06-13,R26-M0-NB-C:J07-U01,2005-06-13-11.22.42.601119,R26-M0-NB-C:J07-U01,RAS,KERNEL,Informativo,"CE sym 10, at 0x08d10580, mask 0x08",E18,"CE sym <*>, at <*>, mask <*>",2005-06-13 18:22:42,7
165,-,1118699850,2005-06-13,R22-M0-NC-I:J18-U01,2005-06-13-14.57.30.126106,R22-M0-NC-I:J18-U01,RAS,KERNEL,Informativo,ciod: Message code 0 is not 51 or 4294967295,E38,ciod: Message code <*> is not <*> or <*>,2005-06-13 21:57:30,9
166,KERNSTOR,1118709403,2005-06-13,R10-M1-N5-C:J15-U11,2005-06-13-17.36.43.927885,R10-M1-N5-C:J15-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 00:36:43,3
167,KERNSTOR,1118709482,2005-06-13,R16-M0-NB-C:J07-U11,2005-06-13-17.38.02.756042,R16-M0-NB-C:J07-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 00:38:02,3
168,KERNSTOR,1118709549,2005-06-13,R15-M0-N9-C:J05-U11,2005-06-13-17.39.09.591793,R15-M0-N9-C:J05-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 00:39:09,3
169,KERNSTOR,1118709578,2005-06-13,R13-M1-N2-C:J17-U01,2005-06-13-17.39.38.100643,R13-M1-N2-C:J17-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 00:39:38,3
170,KERNSTOR,1118709681,2005-06-13,R01-M1-NA-C:J13-U01,2005-06-13-17.41.21.634261,R01-M1-NA-C:J13-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 00:41:21,3
171,KERNSTOR,1118709681,2005-06-13,R01-M1-NA-C:J09-U01,2005-06-13-17.41.21.662328,R01-M1-NA-C:J09-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 00:41:21,3
172,KERNSTOR,1118709717,2005-06-13,R05-M0-N7-C:J10-U11,2005-06-13-17.41.57.658353,R05-M0-N7-C:J10-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 00:41:57,3
173,KERNSTOR,1118709851,2005-06-13,R02-M0-N0-C:J10-U01,2005-06-13-17.44.11.050768,R02-M0-N0-C:J10-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 00:44:11,3
174,-,1118709955,2005-06-13,R10-M0-N1-C:J17-U11,2005-06-13-17.45.55.674418,R10-M0-N1-C:J17-U11,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 00:45:55,3
175,-,1118709996,2005-06-13,R12-M1-NB-C:J09-U01,2005-06-13-17.46.36.623273,R12-M1-NB-C:J09-U01,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 00:46:36,3
176,-,1118710134,2005-06-13,R04-M1-N1-C:J11-U11,2005-06-13-17.48.54.474557,R04-M1-N1-C:J11-U11,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 00:48:54,3
177,-,1118710233,2005-06-13,R01-M0-NE-C:J17-U11,2005-06-13-17.50.33.240802,R01-M0-NE-C:J17-U11,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 00:50:33,3
178,-,1118710289,2005-06-13,R16-M0-N8-C:J02-U11,2005-06-13-17.51.29.224900,R16-M0-N8-C:J02-U11,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 00:51:29,3
179,-,1118710341,2005-06-13,R02-M0-N8-C:J08-U11,2005-06-13-17.52.21.811586,R02-M0-N8-C:J08-U11,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 00:52:21,3
180,-,1118710403,2005-06-13,R06-M0-N8-C:J13-U11,2005-06-13-17.53.23.965757,R06-M0-N8-C:J13-U11,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 00:53:23,3
181,-,1118732642,2005-06-14,R33-M0-NF-C:J07-U11,2005-06-14-00.04.02.552133,R33-M0-NF-C:J07-U11,RAS,KERNEL,Informativo,generating core.2522,E67,generating core.<*>,2005-06-14 07:04:02,2
182,-,1118758243,2005-06-14,R36-M0-N0-C:J04-U11,2005-06-14-07.10.43.523299,R36-M0-N0-C:J04-U11,RAS,KERNEL,Informativo,generating core.1711,E67,generating core.<*>,2005-06-14 14:10:43,2
183,-,1118758269,2005-06-14,R31-M0-NE-C:J15-U11,2005-06-14-07.11.09.281175,R31-M0-NE-C:J15-U11,RAS,KERNEL,Informativo,generating core.2332,E67,generating core.<*>,2005-06-14 14:11:09,2
184,-,1118758278,2005-06-14,R37-M1-NF-C:J11-U11,2005-06-14-07.11.18.222056,R37-M1-NF-C:J11-U11,RAS,KERNEL,Informativo,generating core.4505,E67,generating core.<*>,2005-06-14 14:11:18,2
185,-,1118758308,2005-06-14,R32-M0-N3-C:J11-U01,2005-06-14-07.11.48.689764,R32-M0-N3-C:J11-U01,RAS,KERNEL,Informativo,generating core.1521,E67,generating core.<*>,2005-06-14 14:11:48,2
186,KERNSTOR,1118765205,2005-06-14,R15-M1-NF-C:J11-U11,2005-06-14-09.06.45.752792,R15-M1-NF-C:J11-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:06:45,3
187,KERNSTOR,1118765277,2005-06-14,R12-M0-N2-C:J11-U01,2005-06-14-09.07.57.162326,R12-M0-N2-C:J11-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:07:57,3
188,KERNSTOR,1118765328,2005-06-14,R14-M0-N2-C:J02-U01,2005-06-14-09.08.48.339582,R14-M0-N2-C:J02-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:08:48,3
189,KERNSTOR,1118765360,2005-06-14,R04-M0-ND-C:J15-U01,2005-06-14-09.09.20.459609,R04-M0-ND-C:J15-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:09:20,3
190,KERNSTOR,1118765370,2005-06-14,R01-M1-N6-C:J15-U11,2005-06-14-09.09.30.138103,R01-M1-N6-C:J15-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:09:30,3
191,KERNSTOR,1118765511,2005-06-14,R06-M0-N7-C:J08-U01,2005-06-14-09.11.51.127157,R06-M0-N7-C:J08-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:11:51,3
192,KERNSTOR,1118765631,2005-06-14,R12-M1-NC-C:J13-U11,2005-06-14-09.13.51.017266,R12-M1-NC-C:J13-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:13:51,3
193,KERNSTOR,1118765631,2005-06-14,R06-M0-N0-C:J11-U11,2005-06-14-09.13.51.996954,R06-M0-N0-C:J11-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:13:51,3
194,-,1118765676,2005-06-14,R16-M1-N2-C:J07-U01,2005-06-14-09.14.36.498843,R16-M1-N2-C:J07-U01,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:14:36,3
195,-,1118765746,2005-06-14,R17-M1-N1-C:J12-U11,2005-06-14-09.15.46.266882,R17-M1-N1-C:J12-U11,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:15:46,3
196,-,1118765795,2005-06-14,R16-M1-N9-C:J16-U11,2005-06-14-09.16.35.364588,R16-M1-N9-C:J16-U11,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:16:35,3
197,-,1118765825,2005-06-14,R13-M0-NA-C:J15-U01,2005-06-14-09.17.05.516605,R13-M0-NA-C:J15-U01,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:17:05,3
198,-,1118765858,2005-06-14,R11-M0-N7-C:J10-U01,2005-06-14-09.17.38.154403,R11-M0-N7-C:J10-U01,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:17:38,3
199,-,1118766090,2005-06-14,R00-M0-N0-C:J13-U11,2005-06-14-09.21.30.885300,R00-M0-N0-C:J13-U11,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:21:30,3
200,-,1118766119,2005-06-14,R02-M1-NC-C:J08-U11,2005-06-14-09.21.59.021659,R02-M1-NC-C:J08-U11,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:21:59,3
201,-,1118766139,2005-06-14,R07-M0-NC-C:J10-U01,2005-06-14-09.22.19.720208,R07-M0-NC-C:J10-U01,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:22:19,3
202,KERNSTOR,1118766804,2005-06-14,R24-M1-N0-C:J16-U01,2005-06-14-09.33.24.217741,R24-M1-N0-C:J16-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:33:24,3
203,-,1118766833,2005-06-14,R24-M1-ND-C:J11-U11,2005-06-14-09.33.53.107913,R24-M1-ND-C:J11-U11,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:33:53,3
204,-,1118766935,2005-06-14,R20-M1-NC-C:J05-U01,2005-06-14-09.35.35.569986,R20-M1-NC-C:J05-U01,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:35:35,3
205,-,1118767015,2005-06-14,R24-M1-N3-C:J16-U01,2005-06-14-09.36.55.370589,R24-M1-N3-C:J16-U01,RAS,KERNEL,Error,data address: 0x00000002,E50,data address: <*>,2005-06-14 16:36:55,3
206,-,1118767049,2005-06-14,R25-M1-N3-C:J16-U01,2005-06-14-09.37.29.304192,R25-M1-N3-C:J16-U01,RAS,KERNEL,Error,data address: 0x00000002,E50,data address: <*>,2005-06-14 16:37:29,3
207,-,1118767283,2005-06-14,R20-M1-N3-C:J14-U01,2005-06-14-09.41.23.815131,R20-M1-N3-C:J14-U01,RAS,KERNEL,Error,machine check: i-fetch......................0,E84,machine check: i-fetch......................<*>,2005-06-14 16:41:23,3
208,-,1118767320,2005-06-14,R25-M1-N9-C:J06-U11,2005-06-14-09.42.00.555171,R25-M1-N9-C:J06-U11,RAS,KERNEL,Error,machine check: i-fetch......................0,E84,machine check: i-fetch......................<*>,2005-06-14 16:42:00,3
209,-,1118767381,2005-06-14,R20-M0-N2-C:J13-U11,2005-06-14-09.43.01.478244,R20-M0-N2-C:J13-U11,RAS,KERNEL,Error,program interrupt: illegal instruction......0,E101,program interrupt: illegal instruction......<*>,2005-06-14 16:43:01,4
210,KERNSTOR,1118767897,2005-06-14,R20-M0-NE-C:J02-U01,2005-06-14-09.51.37.041158,R20-M0-NE-C:J02-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:51:37,3
211,KERNSTOR,1118767942,2005-06-14,R25-M0-NB-C:J02-U11,2005-06-14-09.52.22.295234,R25-M0-NB-C:J02-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:52:22,3
212,KERNSTOR,1118767955,2005-06-14,R11-M1-N6-C:J12-U01,2005-06-14-09.52.35.590523,R11-M1-N6-C:J12-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:52:35,3
213,KERNSTOR,1118767965,2005-06-14,R24-M1-N6-C:J13-U01,2005-06-14-09.52.45.933587,R24-M1-N6-C:J13-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:52:45,3
214,KERNSTOR,1118768001,2005-06-14,R07-M1-N2-C:J05-U11,2005-06-14-09.53.21.013029,R07-M1-N2-C:J05-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:53:21,3
215,-,1118768017,2005-06-14,R21-M1-NB-C:J12-U01,2005-06-14-09.53.37.560823,R21-M1-NB-C:J12-U01,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:53:37,3
216,KERNSTOR,1118768044,2005-06-14,R05-M1-NB-C:J07-U11,2005-06-14-09.54.04.393973,R05-M1-NB-C:J07-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:54:04,3
217,-,1118768070,2005-06-14,R24-M1-N7-C:J08-U01,2005-06-14-09.54.30.228119,R24-M1-N7-C:J08-U01,RAS,KERNEL,Error,instruction address: 0x00004ed8,E76,instruction address: <*>,2005-06-14 16:54:30,3
218,KERNSTOR,1118768087,2005-06-14,R16-M0-N4-C:J02-U11,2005-06-14-09.54.47.139055,R16-M0-N4-C:J02-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:54:47,3
219,-,1118768111,2005-06-14,R20-M1-N7-C:J16-U01,2005-06-14-09.55.11.455484,R20-M1-N7-C:J16-U01,RAS,KERNEL,Error,data address: 0x00000002,E50,data address: <*>,2005-06-14 16:55:11,3
220,KERNSTOR,1118768121,2005-06-14,R03-M1-N8-C:J13-U11,2005-06-14-09.55.21.391576,R03-M1-N8-C:J13-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:55:21,3
221,-,1118768158,2005-06-14,R25-M0-NF-C:J05-U01,2005-06-14-09.55.58.097920,R25-M0-NF-C:J05-U01,RAS,KERNEL,Error,data address: 0x00000002,E50,data address: <*>,2005-06-14 16:55:58,3
222,-,1118768162,2005-06-14,R25-M0-ND-C:J04-U01,2005-06-14-09.56.02.974678,R25-M0-ND-C:J04-U01,RAS,KERNEL,Error,data address: 0x00000002,E50,data address: <*>,2005-06-14 16:56:02,3
223,KERNSTOR,1118768178,2005-06-14,R06-M1-NC-C:J11-U01,2005-06-14-09.56.18.293090,R06-M1-NC-C:J11-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 16:56:18,3
224,-,1118768186,2005-06-14,R24-M1-N6-C:J11-U01,2005-06-14-09.56.26.940016,R24-M1-N6-C:J11-U01,RAS,KERNEL,Error,data address: 0x00000002,E50,data address: <*>,2005-06-14 16:56:26,3
225,-,1118768357,2005-06-14,R25-M0-N3-C:J13-U11,2005-06-14-09.59.17.720736,R25-M0-N3-C:J13-U11,RAS,KERNEL,Error,machine check: i-fetch......................0,E84,machine check: i-fetch......................<*>,2005-06-14 16:59:17,3
226,KERNSTOR,1118769323,2005-06-14,R20-M0-ND-C:J15-U11,2005-06-14-10.15.23.940275,R20-M0-ND-C:J15-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 17:15:23,3
227,KERNSTOR,1118769408,2005-06-14,R25-M1-NF-C:J16-U01,2005-06-14-10.16.48.088109,R25-M1-NF-C:J16-U01,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 17:16:48,3
228,KERNSTOR,1118769443,2005-06-14,R21-M0-NC-C:J13-U11,2005-06-14-10.17.23.235674,R21-M0-NC-C:J13-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 17:17:23,3
229,KERNSTOR,1118769444,2005-06-14,R21-M0-N4-C:J05-U11,2005-06-14-10.17.24.504094,R21-M0-N4-C:J05-U11,RAS,KERNEL,Error,data storage interrupt,E52,data storage interrupt,2005-06-14 17:17:24,3
230,-,1118769450,2005-06-14,R26-M0-N9-C:J12-U01,2005-06-14-10.17.30.392758,R26-M0-N9-C:J12-U01,RAS,KERNEL,Error,data address: 0x00000002,E50,data address: <*>,2005-06-14 17:17:30,3
