LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,datetime,content_length
138,2015-07-29,19:23:56.851,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:23:56.851,7
139,2015-07-29,19:24:00.386,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:24:00.386,11
140,2015-07-29,19:24:03.616,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:24:03.616,7
141,2015-07-29,19:24:03.725,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:24:03.725,2
142,2015-07-29,19:24:07.062,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:24:07.062,4
143,2015-07-29,19:24:10.216,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:24:10.216,7
144,2015-07-29,19:24:10.286,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:48600,E40,Received connection request /<*>:<*>,2015-07-29 19:24:10.286,4
145,2015-07-29,19:24:13.542,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:24:13.542,2
146,2015-07-29,19:24:13.553,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46519,E40,Received connection request /<*>:<*>,2015-07-29 19:24:13.553,4
147,2015-07-29,19:24:16.883,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:24:16.883,4
148,2015-07-29,19:24:16.987,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:24:16.987,4
149,2015-07-29,19:24:20.217,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:24:20.217,2
150,2015-07-29,19:24:20.413,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:24:20.413,4
151,2015-07-29,19:24:20.431,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:24:20.431,4
152,2015-07-29,19:24:23.563,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46552,E40,Received connection request /<*>:<*>,2015-07-29 19:24:23.563,4
153,2015-07-29,19:24:23.574,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:24:23.574,11
154,2015-07-29,19:24:23.578,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:24:23.578,7
155,2015-07-29,19:24:30.451,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:24:30.451,7
156,2015-07-29,19:24:36.927,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:24:36.927,11
157,2015-07-29,19:24:37.012,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:24:37.012,2
158,2015-07-29,19:24:40.383,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:24:40.383,11
159,2015-07-29,19:24:43.814,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:24:43.814,11
160,2015-07-29,19:24:50.301,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:24:50.301,7
161,2015-07-29,19:24:50.374,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:24:50.374,4
162,2015-07-29,19:24:57.160,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:24:57.160,11
163,2015-07-29,19:24:57.175,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:24:57.175,11
164,2015-07-29,19:25:03.663,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:25:03.663,4
165,2015-07-29,19:25:03.744,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:25:03.744,4
166,2015-07-29,19:25:03.857,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:59016,E40,Received connection request /<*>:<*>,2015-07-29 19:25:03.857,4
167,2015-07-29,19:25:07.003,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:25:07.003,2
168,2015-07-29,19:25:07.079,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:25:07.079,4
169,2015-07-29,19:25:07.102,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:25:07.102,2
170,2015-07-29,19:25:07.107,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:48811,E40,Received connection request /<*>:<*>,2015-07-29 19:25:07.107,4
171,2015-07-29,19:25:10.536,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:59037,E40,Received connection request /<*>:<*>,2015-07-29 19:25:10.536,4
172,2015-07-29,19:25:10.539,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:25:10.539,4
173,2015-07-29,19:25:13.695,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:25:13.695,2
174,2015-07-29,19:25:13.874,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:25:13.874,4
175,2015-07-29,19:25:17.021,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:25:17.021,4
176,2015-07-29,19:25:17.124,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:25:17.124,7
177,2015-07-29,19:25:23.702,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:25:23.702,7
178,2015-07-29,19:25:23.811,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:25:23.811,11
179,2015-07-29,19:25:23.889,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:59078,E40,Received connection request /<*>:<*>,2015-07-29 19:25:23.889,4
180,2015-07-29,19:25:27.058,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:25:27.058,11
181,2015-07-29,19:25:27.242,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:25:27.242,2
182,2015-07-29,19:25:30.398,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46798,E40,Received connection request /<*>:<*>,2015-07-29 19:25:30.398,4
183,2015-07-29,19:25:30.571,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:25:30.571,2
184,2015-07-29,19:25:33.833,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:25:33.833,11
185,2015-07-29,19:25:33.923,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:25:33.923,11
186,2015-07-29,19:25:37.062,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:46812,E40,Received connection request /<*>:<*>,2015-07-29 19:25:37.062,4
187,2015-07-29,19:25:37.065,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:25:37.065,11
188,2015-07-29,19:25:37.257,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:59130,E40,Received connection request /<*>:<*>,2015-07-29 19:25:37.257,4
189,2015-07-29,19:25:37.259,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:25:37.259,2
190,2015-07-29,19:25:40.484,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:48922,E40,Received connection request /<*>:<*>,2015-07-29 19:25:40.484,4
191,2015-07-29,19:25:40.600,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:25:40.600,4
192,2015-07-29,19:25:43.751,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:25:43.751,7
193,2015-07-29,19:25:47.102,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:25:47.102,2
194,2015-07-29,19:25:47.195,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:25:47.195,7
195,2015-07-29,19:25:50.507,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:25:50.507,7
196,2015-07-29,19:25:50.537,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:25:50.537,4
197,2015-07-29,19:25:50.615,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:25:50.615,7
198,2015-07-29,19:27:55.066,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:47327,E40,Received connection request /<*>:<*>,2015-07-29 19:27:55.066,4
199,2015-07-29,19:27:58.407,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:27:58.407,7
200,2015-07-29,19:27:58.827,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:47351,E40,Received connection request /<*>:<*>,2015-07-29 19:27:58.827,4
201,2015-07-29,19:28:02.167,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:47366,E40,Received connection request /<*>:<*>,2015-07-29 19:28:02.167,4
202,2015-07-29,19:28:05.197,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:28:05.197,11
203,2015-07-29,19:28:08.431,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:47390,E40,Received connection request /<*>:<*>,2015-07-29 19:28:08.431,4
204,2015-07-29,19:28:08.636,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:59614,E40,Received connection request /<*>:<*>,2015-07-29 19:28:08.636,4
205,2015-07-29,19:28:12.190,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:28:12.190,2
206,2015-07-29,19:28:15.221,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:28:15.221,2
207,2015-07-29,19:28:18.656,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:28:18.656,7
208,2015-07-29,19:28:18.661,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:28:18.661,2
209,2015-07-29,19:28:21.796,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:28:21.796,7
210,2015-07-29,19:28:21.902,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:28:21.902,11
211,2015-07-29,19:28:21.902,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:28:21.902,2
212,2015-07-29,19:28:22.000,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:28:22.000,11
213,2015-07-29,19:28:28.473,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:47472,E40,Received connection request /<*>:<*>,2015-07-29 19:28:28.473,4
214,2015-07-29,19:28:31.823,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:28:31.823,11
215,2015-07-29,19:28:32.018,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:59689,E40,Received connection request /<*>:<*>,2015-07-29 19:28:32.018,4
216,2015-07-29,19:28:35.160,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,2015-07-29 19:28:35.160,4
217,2015-07-29,19:28:35.361,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:59706,E40,Received connection request /<*>:<*>,2015-07-29 19:28:35.361,4
218,2015-07-29,19:28:38.703,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:59722,E40,Received connection request /<*>:<*>,2015-07-29 19:28:38.703,4
219,2015-07-29,19:28:38.704,Advertencia,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,2015-07-29 19:28:38.704,7
220,2015-07-29,19:28:41.841,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,2015-07-29 19:28:41.841,2
221,2015-07-29,19:28:41.844,Informativo,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:47540,E40,Received connection request /<*>:<*>,2015-07-29 19:28:41.844,4
222,2015-07-29,19:28:42.254,Advertencia,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",2015-07-29 19:28:42.254,11
